Date,Price,Open,High,Low,Volume
"Jan 29, 2025",6039.31,6057.7,6062.83,6012.96,0
"Jan 30, 2025",6071.17,6050.75,6086.64,6027.46,0
"Jan 31, 2025",6040.53,6096.79,6120.91,6030.93,0
"Feb 03, 2025",5994.57,5969.65,6022.13,5923.93,0
"Feb 04, 2025",6037.88,5998.14,6042.48,5990.87,0
"Feb 05, 2025",6061.48,6020.45,6062.86,6007.06,0
"Feb 06, 2025",6083.57,6072.22,6084.03,6046.83,0
"Feb 07, 2025",6025.99,6083.13,6101.28,6019.96,0
"Feb 10, 2025",6066.44,6046.4,6073.38,6044.84,0
"Feb 11, 2025",6068.5,6049.32,6076.28,6042.34,0
"Feb 12, 2025",6051.97,6025.08,6063.0,6003.0,0
"Feb 13, 2025",6115.07,6060.59,6116.91,6050.95,0
"Feb 14, 2025",6114.63,6115.52,6127.47,6107.62,0
"Feb 18, 2025",6129.58,6121.6,6129.63,6099.51,0
"Feb 19, 2025",6144.15,6117.76,6147.43,6111.15,0
"Feb 20, 2025",6117.52,6134.5,6134.5,6084.59,0
"Feb 21, 2025",6013.13,6114.1,6114.82,6008.56,0
"Feb 24, 2025",5983.25,6026.69,6043.65,5977.83,0
"Feb 25, 2025",5955.25,5982.73,5992.65,5908.49,0
"Feb 26, 2025",5956.06,5970.87,6009.82,5932.69,0
"Feb 27, 2025",5861.57,5981.88,5993.69,5858.78,0
"Feb 28, 2025",5954.5,5856.74,5959.4,5837.66,0
"Mar 03, 2025",5849.72,5968.33,5986.09,5810.91,0
"Mar 04, 2025",5778.15,5811.98,5865.08,5732.59,0
"Mar 05, 2025",5842.63,5781.36,5860.59,5742.35,0
"Mar 06, 2025",5738.52,5785.87,5812.08,5711.64,0
"Mar 07, 2025",5770.2,5726.01,5783.01,5666.29,0
"Mar 10, 2025",5614.56,5705.37,5705.37,5564.02,0
"Mar 11, 2025",5572.07,5603.65,5636.3,5528.41,0
"Mar 12, 2025",5599.3,5624.84,5642.19,5546.09,0
"Mar 13, 2025",5521.52,5594.45,5597.78,5504.65,0
"Mar 14, 2025",5638.94,5563.85,5645.27,5563.85,0
"Mar 17, 2025",5675.12,5635.6,5703.52,5631.12,0
"Mar 18, 2025",5614.66,5654.53,5654.53,5597.76,0
"Mar 19, 2025",5675.29,5632.37,5715.33,5622.2,0
"Mar 20, 2025",5662.89,5646.92,5711.15,5632.33,0
"Mar 21, 2025",5667.56,5630.73,5670.84,5603.1,0
"Mar 24, 2025",5767.57,5718.08,5775.14,5718.08,0
"Mar 25, 2025",5776.65,5775.96,5786.95,5760.42,0
"Mar 26, 2025",5712.2,5771.66,5783.62,5694.41,0
"Mar 27, 2025",5693.31,5695.64,5732.28,5670.94,0
"Mar 28, 2025",5580.94,5679.2,5685.89,5572.42,0
"Mar 31, 2025",5611.85,5527.91,5627.56,5488.73,0
"Apr 01, 2025",5633.07,5597.53,5650.57,5558.52,0
"Apr 02, 2025",5670.97,5580.76,5695.31,5571.48,0
"Apr 03, 2025",5396.52,5492.74,5499.53,5390.83,0
"Apr 04, 2025",5074.08,5292.14,5292.14,5069.9,0
"Apr 07, 2025",5062.25,4953.79,5246.57,4835.04,0
"Apr 08, 2025",4982.77,5193.57,5267.47,4910.42,0
"Apr 09, 2025",5456.9,4965.28,5481.34,4948.43,0
"Apr 10, 2025",5268.05,5353.15,5353.15,5115.27,0
"Apr 11, 2025",5363.36,5255.56,5381.46,5220.77,0
"Apr 14, 2025",5405.97,5441.96,5459.46,5358.02,0
"Apr 15, 2025",5396.63,5411.99,5450.41,5386.44,0
"Apr 16, 2025",5275.7,5335.75,5367.24,5220.79,0
"Apr 17, 2025",5282.7,5305.45,5328.31,5255.58,0
"Apr 21, 2025",5158.2,5232.94,5232.94,5101.63,0
"Apr 22, 2025",5287.76,5207.67,5309.61,5207.67,0
"Apr 23, 2025",5375.86,5395.92,5469.69,5356.17,0
"Apr 24, 2025",5484.77,5381.38,5489.4,5371.96,0
"Apr 25, 2025",5525.21,5489.73,5528.11,5455.86,0
"Apr 28, 2025",5528.75,5529.22,5553.66,5468.64,0
"Apr 29, 2025",5560.83,5508.87,5571.95,5505.7,0
"Apr 30, 2025",5569.06,5499.44,5581.84,5433.24,0
"May 01, 2025",5604.14,5625.14,5658.91,5597.35,0
"May 02, 2025",5686.67,5645.88,5700.7,5642.28,0
"May 05, 2025",5650.38,5655.32,5683.38,5634.48,0
"May 06, 2025",5606.91,5605.87,5649.58,5586.04,0
"May 07, 2025",5631.28,5614.18,5654.73,5578.64,0
"May 08, 2025",5663.94,5663.6,5720.1,5635.38,0
"May 09, 2025",5659.91,5679.65,5691.69,5644.15,0
"May 12, 2025",5844.19,5807.2,5845.37,5786.08,0
"May 13, 2025",5886.55,5854.15,5906.64,5845.02,0
"May 14, 2025",5892.58,5896.74,5906.55,5872.11,0
"May 15, 2025",5916.93,5869.82,5924.21,5865.16,0
"May 16, 2025",5958.38,5929.09,5958.62,5907.36,0
"May 19, 2025",5963.6,5902.88,5968.61,5895.69,0
"May 20, 2025",5940.46,5944.66,5953.06,5909.26,0
"May 21, 2025",5844.61,5910.18,5938.37,5830.91,0
"May 22, 2025",5842.01,5841.26,5878.08,5825.82,0
"May 23, 2025",5802.82,5781.89,5829.51,5767.41,0
"May 27, 2025",5921.54,5854.07,5924.33,5854.07,0
"May 28, 2025",5888.55,5925.54,5939.92,5881.88,0
"May 29, 2025",5912.17,5939.96,5943.13,5873.8,0
"May 30, 2025",5911.69,5903.67,5922.14,5843.66,0
"Jun 02, 2025",5935.94,5896.68,5937.4,5861.43,0
"Jun 03, 2025",5970.37,5938.56,5981.35,5929.0,0
"Jun 04, 2025",5970.81,5978.94,5990.48,5966.11,0
"Jun 05, 2025",5939.3,5985.67,5999.7,5921.2,0
"Jun 06, 2025",6000.36,5987.06,6016.87,5978.63,0
"Jun 09, 2025",6005.88,6004.63,6021.31,5994.18,0
"Jun 10, 2025",6038.81,6009.91,6043.01,6000.28,0
"Jun 11, 2025",6022.24,6049.38,6059.4,6002.32,0
"Jun 12, 2025",6045.26,6009.9,6045.43,6003.88,0
"Jun 13, 2025",5976.97,6000.56,6026.16,5963.21,0
"Jun 16, 2025",6033.11,6004.0,6050.83,6004.0,0
"Jun 17, 2025",5982.72,6012.15,6023.25,5974.8,0
"Jun 18, 2025",5980.87,5987.93,6018.25,5971.89,0
"Jun 20, 2025",5967.84,5999.67,6018.2,5952.56,0
"Jun 23, 2025",6025.17,5969.67,6028.77,5943.23,0
"Jun 24, 2025",6092.18,6061.21,6101.76,6059.25,0
"Jun 25, 2025",6092.16,6104.23,6108.51,6080.09,0
"Jun 26, 2025",6141.02,6112.09,6146.52,6107.27,0
"Jun 27, 2025",6173.07,6150.7,6187.68,6132.35,0
"Jun 30, 2025",6204.95,6193.36,6215.08,6174.97,0
"Jul 01, 2025",6198.01,6187.25,6210.78,6177.97,0
"Jul 02, 2025",6227.42,6193.88,6227.6,6188.29,0
"Jul 03, 2025",6279.35,6246.46,6284.65,6246.46,0
"Jul 07, 2025",6229.98,6259.04,6262.07,6201.0,0
"Jul 08, 2025",6225.52,6234.03,6242.7,6217.75,0
"Jul 09, 2025",6263.26,6243.33,6269.16,6231.43,0
"Jul 10, 2025",6280.46,6266.8,6290.22,6251.44,0
"Jul 11, 2025",6259.75,6255.68,6269.44,6237.6,0
"Jul 14, 2025",6268.56,6255.15,6273.31,6239.22,0
"Jul 15, 2025",6243.76,6295.29,6302.04,6241.68,0
"Jul 16, 2025",6263.7,6254.5,6268.12,6201.59,0
"Jul 17, 2025",6297.36,6263.4,6304.69,6262.27,0
"Jul 18, 2025",6296.79,6312.95,6315.61,6285.27,0
"Jul 21, 2025",6305.6,6304.74,6336.08,6303.79,0
"Jul 22, 2025",6309.62,6306.6,6316.12,6281.71,0
"Jul 23, 2025",6358.91,6326.9,6360.64,6317.49,0
"Jul 24, 2025",6363.35,6368.6,6381.31,6360.57,0
"Jul 25, 2025",6388.64,6370.01,6395.82,6368.53,0
"Jul 28, 2025",6389.77,6397.69,6401.07,6375.79,0
"Jul 29, 2025",6370.86,6405.62,6409.26,6363.92,0
"Jul 30, 2025",6362.9,6381.23,6396.54,6336.38,0
"Jul 31, 2025",6339.39,6427.02,6427.02,6327.64,0
"Aug 01, 2025",6238.01,6287.28,6287.28,6212.69,0
"Aug 04, 2025",6329.94,6271.71,6330.69,6271.71,0
"Aug 05, 2025",6299.19,6336.63,6346.0,6289.37,0
"Aug 06, 2025",6345.06,6309.3,6352.83,6301.11,0
"Aug 07, 2025",6340.0,6374.32,6389.71,6310.32,0
"Aug 08, 2025",6389.45,6355.22,6395.16,6355.22,0
"Aug 11, 2025",6373.45,6389.67,6407.25,6364.06,0
"Aug 12, 2025",6445.76,6395.17,6446.55,6385.76,0
"Aug 13, 2025",6466.58,6462.67,6480.28,6445.02,0
"Aug 14, 2025",6468.54,6453.46,6473.92,6441.07,0
"Aug 15, 2025",6449.8,6477.38,6481.34,6441.85,0
"Aug 18, 2025",6449.15,6445.02,6455.35,6437.7,0
"Aug 19, 2025",6411.37,6446.24,6456.48,6400.22,0
"Aug 20, 2025",6395.78,6406.62,6408.4,6343.86,0
"Aug 21, 2025",6370.17,6380.83,6393.65,6352.71,0
"Aug 22, 2025",6466.91,6384.59,6478.89,6384.59,0
"Aug 25, 2025",6439.32,6457.67,6466.89,6438.06,0
"Aug 26, 2025",6465.94,6435.49,6468.37,6429.21,0
"Aug 27, 2025",6481.4,6462.26,6487.06,6457.84,0
"Aug 28, 2025",6501.86,6483.84,6508.23,6466.96,0
"Aug 29, 2025",6460.26,6489.28,6491.76,6444.57,0
"Sep 02, 2025",6415.54,6401.51,6416.54,6360.58,0
"Sep 03, 2025",6448.26,6445.82,6453.67,6416.17,0
"Sep 04, 2025",6502.08,6456.6,6502.54,6445.98,0
"Sep 05, 2025",6481.5,6529.08,6532.65,6443.98,0
"Sep 08, 2025",6495.15,6498.09,6508.67,6483.29,0
"Sep 09, 2025",6512.61,6503.33,6518.23,6483.08,0
"Sep 10, 2025",6532.04,6550.29,6555.97,6516.34,0
"Sep 11, 2025",6587.47,6554.41,6592.89,6545.8,0
"Sep 12, 2025",6584.29,6590.66,6600.21,6579.49,0
"Sep 15, 2025",6615.28,6603.49,6619.62,6602.07,0
"Sep 16, 2025",6606.76,6624.13,6626.99,6600.11,0
"Sep 17, 2025",6600.35,6604.87,6624.39,6551.15,0
"Sep 18, 2025",6631.96,6626.85,6656.8,6611.89,0
"Sep 19, 2025",6664.36,6647.11,6671.82,6630.31,0
"Sep 22, 2025",6693.75,6654.28,6698.88,6648.07,0
"Sep 23, 2025",6656.92,6692.44,6699.52,6645.58,0
"Sep 24, 2025",6637.97,6669.79,6672.66,6621.76,0
"Sep 25, 2025",6604.72,6608.19,6619.0,6569.22,0
"Sep 26, 2025",6643.7,6615.38,6648.97,6604.43,0
"Sep 29, 2025",6661.21,6661.58,6677.31,6644.49,0
"Sep 30, 2025",6688.46,6656.19,6691.25,6641.0,0
"Oct 01, 2025",6711.2,6664.92,6718.48,6656.2,0
"Oct 02, 2025",6715.35,6731.31,6731.94,6693.23,0
"Oct 03, 2025",6715.79,6722.14,6750.87,6705.67,0
"Oct 06, 2025",6740.28,6733.86,6749.52,6717.78,0
"Oct 07, 2025",6714.59,6746.14,6754.49,6699.96,0
"Oct 08, 2025",6753.72,6723.87,6755.64,6718.09,0
"Oct 09, 2025",6735.11,6760.5,6764.58,6716.17,0
"Oct 10, 2025",6552.51,6740.49,6762.4,6550.78,0
"Oct 13, 2025",6654.72,6622.53,6668.68,6620.71,0
"Oct 14, 2025",6644.31,6602.49,6680.7,6555.07,0
"Oct 15, 2025",6671.06,6688.27,6724.12,6612.11,0
"Oct 16, 2025",6629.07,6689.02,6709.34,6593.99,0
"Oct 17, 2025",6664.01,6613.27,6678.88,6603.76,0
"Oct 20, 2025",6735.13,6690.05,6744.35,6690.05,0
"Oct 21, 2025",6735.35,6736.75,6752.16,6722.03,0
"Oct 22, 2025",6699.4,6741.34,6741.75,6655.69,0
